0,319,190,128,76
1,320,192,128,76
2,310,196,139,80
3,308,195,136,80
4,302,192,140,80
5,296,189,145,85
6,285,196,145,85
7,268,201,159,86
8,256,204,167,90
9,253,209,167,90
10,234,210,184,98
11,228,219,184,98
12,221,218,184,98
13,214,219,193,100
14,202,221,199,102
15,198,222,203,108
16,193,231,210,103
17,174,228,227,114
18,174,231,225,112
19,166,236,225,112
20,158,234,239,109
21,135,224,255,126
22,96,223,289,136
23,93,224,289,136
24,66,223,320,141
25,62,229,325,135
26,59,228,327,143
27,50,227,343,143
28,41,231,353,148
29,34,232,371,155
30,37,232,390,163
31,38,229,401,165
32,25,226,412,172
33,28,230,420,172
34,27,236,437,174
35,41,251,459,183
36,48,249,468,191
37,57,256,478,185
38,65,267,489,192
39,82,264,493,195
40,93,269,487,189
41,107,279,487,189
42,119,275,502,199
43,131,282,507,198
44,148,284,507,198
45,162,283,507,198
46,171,289,507,198
47,189,285,507,198
48,210,291,492,183
49,229,298,492,183
50,234,296,492,197
51,226,309,492,197
52,257,320,436,185
53,248,322,436,185
54,235,326,436,185
55,254,329,401,178
56,261,336,376,166
57,260,333,369,167
58,262,341,356,161
59,260,343,339,153
60,267,342,322,144
61,269,342,307,137
62,266,346,307,137
63,270,344,307,137
64,276,343,285,137
65,284,345,273,126
66,293,346,260,120
67,293,349,260,120
68,307,348,241,115
69,317,351,230,110
70,335,351,219,107
71,339,353,209,101
72,352,355,209,101
