0,9,254,919,414
1,36,259,934,408
2,168,278,967,400
3,194,273,967,400
4,294,275,967,400
5,331,271,944,400
6,380,268,896,400
7,422,270,856,380
8,438,264,838,372
9,459,271,816,364
10,468,269,805,356
11,465,264,809,355
12,468,264,789,343
13,466,261,771,339
14,445,263,761,339
15,454,258,738,322
16,446,254,712,322
17,446,246,683,322
18,442,242,658,317
19,428,243,632,301
20,441,242,595,298
21,429,243,568,280
22,427,233,558,287
23,419,237,541,273
24,410,238,541,273
25,412,243,485,273
26,401,248,473,273
27,381,245,426,260
28,357,248,433,260
29,353,249,409,239
30,312,255,386,226
31,304,260,367,211
32,282,257,367,211
33,274,248,363,218
34,263,244,354,206
35,252,241,343,206
36,245,237,343,198
37,228,235,328,198
38,218,225,317,205
39,203,218,305,198
40,195,213,305,198
41,179,208,289,191
42,172,207,283,191
43,166,207,275,182
44,160,202,270,182
45,158,198,270,182
46,157,194,270,182
47,156,189,256,171
48,158,190,256,171
49,170,190,228,168
50,171,189,225,168
51,174,188,224,168
52,180,188,216,168
53,206,188,196,157
54,215,191,187,157
55,221,196,187,149
56,232,201,187,149
57,246,206,187,149
58,263,212,187,149
59,286,222,178,142
60,313,228,161,129
61,347,246,161,129
62,365,254,153,123
63,410,262,143,123
64,429,267,139,119
65,448,272,139,119
66,461,275,133,112
67,487,283,133,112
68,500,285,133,112
69,521,288,127,107
70,538,289,127,107
71,556,289,127,107
72,572,291,127,107
73,579,292,134,107
74,595,295,134,107
75,609,296,134,102
76,623,300,134,102
77,635,301,134,102
78,662,305,134,102
79,672,307,134,102
80,673,311,140,97
81,682,313,133,97
82,683,316,141,97
83,686,317,141,97
84,677,330,137,88
85,674,330,137,88
86,663,332,137,88
87,661,330,137,88
88,660,328,137,88
89,661,329,135,82
90,657,328,135,82
91,655,328,135,82
92,652,329,135,82
93,647,328,135,82
