0,336,28,487,480
1,341,20,487,480
2,343,14,487,480
3,343,11,487,480
4,342,10,487,480
5,337,5,487,480
6,338,5,487,480
7,336,4,487,480
8,333,12,487,470
9,330,8,487,470
10,330,6,487,470
11,329,6,487,470
12,328,12,487,470
13,333,37,487,470
14,336,67,487,470
15,340,128,487,470
16,344,206,487,470
17,359,271,464,445
18,341,285,496,424
19,345,295,496,420
20,348,309,496,406
21,337,309,521,407
22,331,296,521,416
23,327,286,521,424
24,325,256,521,437
25,328,223,521,437
26,329,207,521,437
27,333,155,521,426
28,335,104,521,426
29,343,50,521,426
30,347,27,521,426
31,374,5,495,426
32,375,2,495,409
33,367,4,495,395
34,356,6,495,386
35,353,5,495,395
36,343,6,495,417
37,346,5,486,439
38,331,35,486,439
39,314,85,486,439
40,308,109,486,439
41,306,114,486,439
42,307,105,486,439
43,310,96,495,439
44,309,92,495,439
45,309,91,495,439
46,314,101,495,439
47,316,109,495,439
48,318,120,495,439
49,322,128,495,439
