0,260,221,145,373
1,262,218,145,373
2,264,207,152,392
3,281,213,152,392
4,299,220,152,392
5,308,217,152,392
6,348,204,143,392
7,351,220,143,392
8,383,238,136,373
9,457,264,163,373
10,561,246,171,392
11,598,251,171,392
12,697,231,155,366
13,722,218,155,366
14,796,174,122,366
15,818,172,147,349
16,827,169,160,349
17,847,174,160,349
18,863,186,152,332
19,864,186,152,332
20,858,174,152,332
21,835,178,152,332
22,819,193,152,332
23,776,206,160,349
24,720,221,160,335
25,678,219,160,335
26,628,199,160,319
27,585,198,160,319
28,543,224,160,319
29,532,228,152,304
30,511,237,152,304
31,517,237,152,304
32,534,232,152,304
33,544,240,160,319
34,550,236,160,319
35,577,244,160,319
36,586,246,160,312
37,597,240,160,312
